exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NASDAQ,DRAM,2001-03-14,10.73,10.94,9.62,10.75,35100,9.21
NASDAQ,DXYN,2002-07-10,5.71,6.00,5.69,5.82,20000,5.82
NASDAQ,DARA,2007-08-24,0.04,0.05,0.04,0.05,3100,2.00
NASDAQ,DGICA,2003-09-10,18.25,19.00,18.25,18.75,9100,9.09
NASDAQ,DECK,2008-05-02,144.95,145.65,141.01,142.40,356200,142.40
NASDAQ,DFZ,2000-02-24,2.94,3.00,2.87,2.87,18200,2.74
NASDAQ,DWCH,2007-01-30,2.80,2.85,2.80,2.85,10600,2.85
NASDAQ,DHFT,2003-09-10,14.81,15.14,14.62,14.89,16400,9.21
NASDAQ,DNEX,2000-05-18,35.81,36.75,35.38,36.62,18600,36.62
NASDAQ,DRRX,2009-06-15,2.35,2.38,2.20,2.25,97600,2.25
NASDAQ,DRRX,2002-09-27,3.10,3.35,2.78,2.96,236300,2.96
NASDAQ,DDIC,2004-06-17,8.36,8.36,8.10,8.16,8200,57.12
NASDAQ,DINE,2000-04-20,4.12,4.37,4.12,4.37,1800,11.14
NASDAQ,DBLE,1996-12-05,1.31,1.31,1.31,1.31,1000,1.31
NASDAQ,DINE,2009-10-20,11.35,11.39,10.83,10.91,9600,10.91
NASDAQ,DIGA,1997-07-18,3.19,3.19,3.00,3.13,1100,250.00
NASDAQ,DENN,1998-05-20,10.12,10.37,10.00,10.12,129400,10.12
NASDAQ,DEPO,2002-06-12,3.62,3.70,3.38,3.50,36700,3.50
NASDAQ,DCOM,2001-01-25,25.25,25.38,25.00,25.38,54300,5.44
NASDAQ,DISH,2002-10-22,16.90,17.25,16.79,17.13,3237100,14.96
NASDAQ,DAIO,1991-05-22,5.87,5.87,5.50,5.62,16900,5.62
NASDAQ,DISK,1993-10-06,5.87,5.87,5.62,5.87,21900,5.87
NASDAQ,DDDC,2009-07-16,0.14,0.15,0.13,0.15,53500,0.15
NASDAQ,DIOD,1998-12-04,5.75,5.87,5.69,5.81,16600,1.15
NASDAQ,DASTY,1997-01-02,45.59,46.09,45.59,45.59,2200,20.73
NASDAQ,DXYN,2001-12-11,4.62,4.72,4.10,4.70,66900,4.70
NASDAQ,DUSA,2005-03-31,8.90,8.95,8.70,8.73,104500,8.73
NASDAQ,DPTR,1999-05-13,2.03,2.03,2.03,2.03,2000,2.03
NASDAQ,DAVE,1997-08-26,14.38,14.62,14.25,14.25,18000,14.25
NASDAQ,DELL,1992-11-25,36.00,36.75,35.75,36.25,87929600,0.57
NASDAQ,DSPG,2000-03-27,65.38,71.19,65.06,70.25,1009000,62.25
NASDAQ,DAIO,2004-06-08,2.91,2.99,2.70,2.99,3800,2.99
NASDAQ,DSCO,2000-03-24,8.38,8.69,8.06,8.38,98800,8.38
NASDAQ,DGICB,1990-05-16,7.25,7.25,7.25,7.25,000,1.41
NASDAQ,DXPE,2000-09-19,1.25,1.38,1.25,1.38,4200,0.69
NASDAQ,DNDN,2008-08-29,5.76,5.93,5.75,5.88,909100,5.88
NASDAQ,DANKY,2005-06-29,1.40,1.42,1.39,1.42,153100,1.42
NASDAQ,DXCM,2009-06-09,5.60,5.67,5.50,5.53,123600,5.53
NASDAQ,DWMT,2004-05-21,9.29,9.29,9.18,9.18,8200,9.18
NASDAQ,DANKY,1995-06-02,24.72,25.46,24.60,25.33,442200,24.92
NASDAQ,DISCB,2008-09-22,18.96,18.96,18.96,18.96,000,18.96
NASDAQ,DCTH,2009-10-19,5.84,6.34,5.82,6.19,530800,6.19
NASDAQ,DWSN,1992-04-14,4.25,4.25,4.25,4.25,1700,4.25
NASDAQ,DSGX,2001-04-10,13.25,15.67,13.24,15.22,218700,15.22
NASDAQ,DEIX,2007-01-19,9.93,9.93,9.68,9.86,118600,9.86
NASDAQ,DMAN,2008-08-20,10.74,10.81,10.30,10.58,153100,10.58
NASDAQ,DEST,2008-10-08,12.11,12.11,10.80,11.87,26500,11.87
NASDAQ,DSGX,2003-10-20,3.07,3.07,2.93,2.94,120200,2.94
NASDAQ,DBRN,2005-04-26,16.81,17.21,16.80,17.10,741200,8.55
NASDAQ,DXYN,1999-02-18,8.50,8.50,7.75,7.94,31300,7.94
NASDAQ,DRCO,2008-03-25,9.59,10.00,9.52,9.94,48500,9.94
NASDAQ,DITC,2004-01-13,22.98,23.88,21.50,22.18,532000,22.18
NASDAQ,DUSA,2007-10-29,2.62,2.89,2.62,2.71,413000,2.71
NASDAQ,DISK,1997-11-07,4.31,4.37,4.16,4.28,44000,4.28
NASDAQ,DUSA,2002-04-22,4.10,4.11,3.68,4.00,36000,4.00
NASDAQ,DUSA,1999-05-26,9.00,9.13,8.94,9.13,83400,9.13
NASDAQ,DGIT,1996-09-05,8.25,8.63,8.25,8.63,2400,86.25
NASDAQ,DHIL,2005-06-08,17.00,17.00,17.00,17.00,000,14.65
NASDAQ,DLTR,1999-11-15,39.75,40.12,38.75,39.44,165900,26.29
NASDAQ,DELL,2007-12-19,24.33,24.86,24.21,24.36,30069000,24.36
NASDAQ,DUCK,1997-01-08,16.00,16.00,15.25,15.31,6600,15.31
NASDAQ,DXYN,2006-09-25,15.48,15.50,15.20,15.20,21500,15.20
NASDAQ,DUCK,2009-06-12,18.47,18.47,17.50,17.89,3100,17.89
NASDAQ,DAKT,1997-05-08,3.50,3.86,3.50,3.63,6400,0.44
NASDAQ,DXPE,2001-10-22,1.00,1.00,1.00,1.00,000,0.50
NASDAQ,DIOD,1998-09-21,4.00,4.25,4.00,4.25,13800,0.84
NASDAQ,DNDN,2001-04-02,7.03,7.12,6.56,6.56,41600,6.56
NASDAQ,DLTR,2002-03-01,32.03,32.14,31.37,31.95,436600,31.95
NASDAQ,DPTR,2007-03-08,18.39,18.66,18.20,18.27,934200,18.27
NASDAQ,DEST,2008-05-28,12.94,13.34,12.58,12.66,20800,12.66
NASDAQ,DGICB,2002-07-23,10.73,11.50,10.00,10.00,3900,4.74
NASDAQ,DWSN,2006-04-03,27.75,28.15,27.60,27.75,83600,27.75
NASDAQ,DRRX,2001-05-25,8.60,10.24,8.60,10.16,121900,10.16
NASDAQ,DGICA,2008-02-12,16.85,16.90,16.70,16.88,15400,15.96
NASDAQ,DGII,1995-02-14,22.75,22.88,22.50,22.50,83700,22.50
NASDAQ,DECK,2003-07-16,7.00,7.00,6.90,6.90,67600,6.90
NASDAQ,DNBF,2002-02-06,20.30,20.30,20.30,20.30,300,12.95
NASDAQ,DWSN,2003-09-05,7.35,7.43,7.12,7.43,700,7.43
NASDAQ,DRAM,2002-08-20,3.18,3.20,2.90,3.00,6900,2.57
NASDAQ,DISH,1997-09-10,18.25,18.50,17.75,17.87,533600,1.95
NASDAQ,DCTH,2010-01-26,4.72,4.86,4.60,4.66,376900,4.66
NASDAQ,DITC,2007-05-24,8.34,8.41,8.23,8.37,390800,8.37
NASDAQ,DWCH,1992-12-24,2.87,3.12,2.87,3.12,14000,7.03
NASDAQ,DYNT,2008-06-09,0.88,0.88,0.81,0.88,9100,0.88
NASDAQ,DLPX,1998-11-10,3.25,3.38,3.13,3.25,5100,3.25
NASDAQ,DIVX,2007-08-14,13.98,14.07,13.53,13.96,388000,13.96
NASDAQ,DTV,2008-12-03,19.55,21.44,19.55,21.38,10845200,21.38
NASDAQ,DGIT,1998-09-21,2.44,2.44,2.31,2.38,700,23.75
NASDAQ,DISK,1995-03-27,7.06,7.06,6.75,7.00,31100,7.00
NASDAQ,DUSA,2002-03-15,4.51,5.21,4.50,5.21,107300,5.21
NASDAQ,DGIT,2003-03-18,2.25,2.36,2.24,2.33,30400,23.30
NASDAQ,DTSI,2006-07-17,19.14,19.36,18.57,18.96,30100,18.96
NASDAQ,DISH,1995-06-21,18.00,18.00,17.00,17.00,23654400,1.86
NASDAQ,DANKY,2002-03-26,3.68,4.15,3.54,3.91,1384900,3.91
NASDAQ,DRCO,1992-01-23,4.95,4.95,4.95,4.95,1700,4.08
NASDAQ,DRAM,1993-09-09,7.50,7.88,7.50,7.75,97500,2.21
NASDAQ,DMRC,2009-09-24,14.83,14.89,14.55,14.84,11200,14.84
NASDAQ,DJCO,2006-01-24,42.75,42.75,42.75,42.75,300,42.75
NASDAQ,DVAX,2009-06-15,1.74,1.74,1.58,1.63,315700,1.63
NASDAQ,DCAI,1996-07-02,5.12,5.25,4.94,4.94,49200,2.47
NASDAQ,DWSN,1998-10-27,9.88,10.88,9.75,10.19,51400,10.19
NASDAQ,DCAI,2008-05-22,7.20,7.27,7.10,7.20,26000,7.20
NASDAQ,DGLY,2008-04-01,6.90,7.26,6.85,7.20,206300,7.20
NASDAQ,DBRN,2004-06-21,17.25,17.34,17.04,17.11,189000,8.56
NASDAQ,DAIO,2000-10-26,5.00,5.00,4.50,4.69,50700,4.69
NASDAQ,DWCH,1998-04-27,2.44,2.44,2.25,2.28,61800,5.13
NASDAQ,DCGN,2006-06-09,6.41,6.60,6.24,6.26,258700,6.26
NASDAQ,DGIT,1996-10-30,8.25,8.63,8.25,8.63,1500,86.25
NASDAQ,DPTR,2007-03-13,18.41,18.97,18.20,18.27,1199000,18.27
NASDAQ,DCAI,1997-04-10,3.78,3.78,3.50,3.50,4000,1.75
NASDAQ,DEST,2002-02-20,11.50,11.95,11.45,11.75,6200,11.75
NASDAQ,DGICA,2004-02-20,22.59,23.24,22.02,22.06,52800,10.82
NASDAQ,DNBF,2008-10-24,11.24,11.24,11.24,11.24,000,10.81
NASDAQ,DISK,2005-03-07,5.50,5.59,5.29,5.49,151600,5.49
NASDAQ,DRAD,2006-04-26,3.90,3.92,3.90,3.91,89600,3.91
NASDAQ,DNBF,2003-01-24,20.85,20.85,20.85,20.85,000,13.62
NASDAQ,DRAM,1995-12-06,6.81,7.13,6.75,7.06,39300,2.02
NASDAQ,DJCO,2006-03-22,40.25,40.25,40.25,40.25,000,40.25
NASDAQ,DORM,2004-11-24,25.00,25.00,25.00,25.00,3600,12.50
NASDAQ,DYII,2006-03-21,2.60,2.60,2.55,2.55,1700,2.55
NASDAQ,DRCO,2003-02-11,11.89,12.05,11.60,11.61,14500,11.61
NASDAQ,DTLK,2007-09-25,4.69,4.74,4.60,4.61,57000,4.61
NASDAQ,DXYN,1994-07-01,8.39,8.39,7.91,8.15,22500,7.81
NASDAQ,DYNT,1997-09-17,1.00,1.03,0.97,1.00,69800,1.00
NASDAQ,DGICB,2003-03-12,11.07,11.25,11.07,11.25,400,5.47
NASDAQ,DBRN,2002-08-29,12.75,12.90,11.75,11.81,491000,5.91
NASDAQ,DBRN,2005-03-07,19.82,20.75,19.81,20.35,482400,10.18
NASDAQ,DWSN,2002-05-01,8.20,8.20,8.13,8.13,300,8.13
NASDAQ,DMLP,2009-10-14,22.14,22.65,22.14,22.65,27800,22.07
NASDAQ,DNEX,1994-01-04,31.25,32.00,31.25,31.25,445200,7.81
NASDAQ,DHIL,1998-01-22,14.63,15.13,14.38,14.63,6100,63.00
NASDAQ,DEPO,2003-05-22,3.06,3.20,3.06,3.17,6300,3.17
NASDAQ,DXYN,1996-02-21,4.19,4.31,4.19,4.31,11600,4.24
NASDAQ,DISK,2001-05-25,2.85,2.88,2.85,2.88,6600,2.88
NASDAQ,DELL,1997-09-23,100.50,100.64,99.25,100.37,59502400,12.55
NASDAQ,DGII,1997-02-04,8.87,8.87,8.38,8.50,98400,8.50
NASDAQ,DTV,2004-02-11,17.85,17.95,17.51,17.69,3422300,17.69
NASDAQ,DAKT,2000-11-09,13.47,13.62,13.38,13.56,13200,3.30
NASDAQ,DANKY,2006-02-13,1.57,1.63,1.57,1.62,114700,1.62
NASDAQ,DWA,2007-05-15,29.70,29.90,28.85,28.92,616400,28.92
NASDAQ,DWCH,1995-10-04,4.37,4.37,4.12,4.31,54000,9.70
NASDAQ,DUSA,1997-06-23,6.50,6.75,6.50,6.56,10900,6.56
NASDAQ,DJCO,1994-05-10,18.00,18.00,18.00,18.00,800,18.00
NASDAQ,DGICB,2004-11-15,19.75,20.06,19.75,19.97,3300,10.12
NASDAQ,DECK,1995-11-24,6.00,6.75,6.00,6.38,8300,6.38
NASDAQ,DAKT,2003-03-12,16.54,16.95,16.20,16.23,334400,7.89
NASDAQ,DRAM,2001-08-21,7.71,7.85,7.39,7.62,43100,6.53
NASDAQ,DAVE,2005-11-07,10.92,11.01,10.26,10.57,153300,10.57
NASDAQ,DITC,2005-08-10,7.74,7.81,7.27,7.35,732300,7.35
NASDAQ,DJSP,2009-01-21,6.74,6.75,6.72,6.72,44900,6.72
NASDAQ,DSPG,2006-03-24,28.04,28.04,26.89,27.78,169900,27.78
NASDAQ,DASTY,1999-02-25,40.45,41.32,39.95,40.45,49300,36.87
NASDAQ,DEAR,2001-04-04,9.06,9.06,9.06,9.06,000,5.56
NASDAQ,DAIO,2003-05-29,1.99,1.99,1.90,1.90,3700,1.90
NASDAQ,DUCK,2000-03-23,8.03,8.50,8.03,8.38,9400,8.38
NASDAQ,DEST,2003-02-04,30.00,31.09,29.97,30.95,47000,30.95
NASDAQ,DNEX,1995-05-15,41.50,42.50,41.50,42.00,56400,10.50
NASDAQ,DYNT,2008-04-14,0.99,0.99,0.90,0.90,53000,0.90
NASDAQ,DDRX,2008-02-20,2.90,3.14,2.90,3.10,3000,3.10
NASDAQ,DIET,2002-10-07,1.36,1.39,1.36,1.39,110000,1.39
NASDAQ,DTPI,2007-07-11,12.39,12.95,12.37,12.51,101700,10.49
NASDAQ,DXYN,2001-05-23,4.33,4.70,4.33,4.55,111300,4.55
NASDAQ,DGII,1994-02-14,19.25,19.50,18.75,19.12,347200,19.12
NASDAQ,DENN,2008-09-15,2.62,2.67,2.48,2.61,896000,2.61
NASDAQ,DANKY,1997-03-26,31.23,33.21,31.23,32.59,248600,32.18
NASDAQ,DEPO,2010-01-05,3.20,3.28,3.10,3.14,247400,3.14
NASDAQ,DORM,2006-04-24,10.36,10.36,10.00,10.01,76900,10.01
NASDAQ,DFR,2010-02-02,5.00,5.09,4.84,5.09,6800,5.09
NASDAQ,DDSS,2008-01-04,1.06,1.23,1.05,1.22,279900,1.22
NASDAQ,DIGA,2003-03-10,0.21,0.25,0.20,0.22,191000,17.60
NASDAQ,DSCM,2008-05-12,2.19,2.27,2.18,2.27,137600,2.27
NASDAQ,DLPX,1995-03-23,6.75,7.00,6.75,7.00,3400,7.00
NASDAQ,DRRX,2001-10-31,7.81,7.82,7.40,7.40,226900,7.40
NASDAQ,DDMX,2000-12-13,1.12,1.12,1.12,1.12,12500,1.12
NASDAQ,DARA,2007-07-31,0.07,0.08,0.06,0.07,22600,2.80
NASDAQ,DROOY,2008-06-11,6.99,7.15,6.89,6.90,164200,6.62
NASDAQ,DENN,2002-10-16,0.74,0.74,0.74,0.74,000,0.74
NASDAQ,DCOM,2000-11-01,22.38,22.38,22.06,22.06,39500,4.73
NASDAQ,DORM,2008-06-19,9.03,9.77,9.03,9.43,1200,9.43
NASDAQ,DYNT,2006-08-21,1.25,1.25,1.25,1.25,200,1.25
NASDAQ,DRAD,2008-04-10,2.89,3.03,2.77,2.96,19400,2.96
NASDAQ,DWSN,1996-03-07,8.75,8.75,8.25,8.50,4300,8.50
NASDAQ,DLTR,2009-04-07,42.91,44.41,42.70,44.01,3226300,44.01
NASDAQ,DWCH,1997-04-14,3.37,3.75,3.37,3.56,152800,8.02
NASDAQ,DXCM,2006-11-20,10.53,11.02,10.50,10.83,212900,10.83
NASDAQ,DCTH,2004-03-22,3.00,3.09,2.65,2.70,1118200,2.70
NASDAQ,DORM,2007-05-11,12.26,12.40,12.26,12.34,5200,12.34
NASDAQ,DRAM,2005-12-21,5.05,5.12,4.93,5.11,16800,4.49
NASDAQ,DLTR,2003-08-28,38.80,39.75,38.67,39.25,3672300,39.25
NASDAQ,DUSA,1997-01-31,7.75,7.75,7.63,7.63,10100,7.63
NASDAQ,DGAS,2009-09-17,24.52,25.50,24.33,25.50,3600,25.20
NASDAQ,DRAM,2009-01-02,1.22,1.37,1.22,1.30,7500,1.30
NASDAQ,DNBF,2001-02-13,14.37,14.37,14.37,14.37,000,8.54
NASDAQ,DHIL,1999-05-05,4.37,4.63,4.25,4.63,5200,19.92
NASDAQ,DSTI,2004-11-24,2.85,2.85,2.79,2.82,5300,2.82
NASDAQ,DELL,2007-12-07,24.88,25.24,24.50,25.07,28473600,25.07
NASDAQ,DGAS,2008-01-15,25.50,25.50,25.35,25.35,2900,22.91
NASDAQ,DECK,1996-09-23,8.75,9.38,8.75,8.75,30800,8.75
NASDAQ,DPTR,2004-02-27,9.50,9.50,8.82,9.34,350000,9.34
NASDAQ,DAIO,1997-04-24,4.63,4.63,4.63,4.63,1400,4.63
NASDAQ,DARA,1997-06-30,2.87,2.87,2.62,2.75,200,1100.00
NASDAQ,DISK,2003-04-09,2.32,2.34,2.10,2.30,47700,2.30
NASDAQ,DWSN,2006-06-20,30.05,30.14,28.88,29.25,95700,29.25
NASDAQ,DAVE,2008-12-31,2.65,3.15,2.65,2.90,16800,2.90
NASDAQ,DISH,1996-12-09,25.00,25.50,24.50,24.75,460000,2.70
NASDAQ,DAIO,2008-03-13,4.45,4.45,4.11,4.37,40500,4.37
NASDAQ,DYII,2002-07-10,12.64,13.07,12.13,12.30,61100,12.30
NASDAQ,DSWL,1997-02-12,17.17,18.22,17.17,17.76,72000,4.04
NASDAQ,DAVE,1998-10-02,2.62,2.75,2.62,2.75,5200,2.75
NASDAQ,DARA,2008-05-07,2.08,2.09,2.06,2.06,15800,2.06
NASDAQ,DGAS,2004-07-19,24.11,25.08,24.11,25.07,3600,19.22
NASDAQ,DISH,1996-08-12,26.75,26.75,26.00,26.50,1426400,2.89
NASDAQ,DWSN,2010-02-01,23.69,23.69,21.95,23.24,106800,23.24
NASDAQ,DLLR,2005-12-07,12.25,12.31,11.74,11.90,149400,11.90
NASDAQ,DTLK,2009-06-02,4.04,4.24,4.04,4.24,8500,4.24
NASDAQ,DISK,2005-08-18,2.90,2.99,2.84,2.96,132600,2.96
NASDAQ,DSCM,2009-08-03,2.32,2.46,2.15,2.42,414500,2.42
NASDAQ,DSWL,1999-09-27,11.51,12.18,11.51,12.00,12800,2.87
NASDAQ,DBLE,2001-09-24,3.30,3.45,3.30,3.45,10600,3.45
NASDAQ,DYNT,2001-03-28,2.84,2.84,2.62,2.84,10000,2.84
NASDAQ,DSGX,2001-12-10,7.90,8.32,7.61,7.88,91200,7.88
NASDAQ,DYII,2005-12-21,2.50,2.78,2.50,2.58,10200,2.58
NASDAQ,DCOM,1997-03-31,17.86,18.04,17.45,17.68,695600,3.46
NASDAQ,DSWL,2003-06-03,17.90,18.00,17.90,18.00,3800,7.93
NASDAQ,DROOY,2000-08-07,1.00,1.00,0.94,0.97,34100,9.28
NASDAQ,DNBF,2007-08-22,19.30,19.30,18.41,18.41,3900,16.16
NASDAQ,DISH,2007-11-27,42.31,42.67,41.02,42.43,2393200,38.19
NASDAQ,DIGA,2009-03-12,0.48,0.48,0.43,0.45,77300,0.45
NASDAQ,DGII,2000-05-24,5.38,5.44,4.63,5.00,126600,5.00
NASDAQ,DAVE,2007-09-10,18.39,18.63,17.85,18.00,44800,18.00
NASDAQ,DGII,2000-01-11,12.38,13.00,11.75,12.75,105800,12.75
NASDAQ,DISCB,2009-03-30,15.50,15.91,15.50,15.91,500,15.91
NASDAQ,DORM,2004-08-13,19.96,20.16,19.96,20.16,3800,10.08
NASDAQ,DIGA,2000-09-15,3.38,3.44,3.31,3.31,5400,265.00
NASDAQ,DDMX,2004-06-30,13.88,14.05,13.88,13.91,42200,13.91
NASDAQ,DSPG,2006-09-13,23.58,23.87,23.19,23.85,223200,23.85
NASDAQ,DAVE,2005-11-16,10.98,10.99,10.72,10.86,14000,10.86
NASDAQ,DRRX,2007-01-17,4.31,4.53,4.29,4.50,618600,4.50
NASDAQ,DISH,2006-11-21,36.03,36.79,35.99,36.54,1119100,32.89
NASDAQ,DAKT,2005-12-09,27.88,28.49,27.77,28.11,353200,13.74
NASDAQ,DRRX,2001-07-03,11.94,12.05,11.65,11.97,37800,11.97
NASDAQ,DRCO,1990-07-09,4.70,4.70,4.70,4.70,24000,3.88
NASDAQ,DHIL,2002-07-02,6.20,6.20,6.20,6.20,000,5.34
NASDAQ,DRRX,2006-11-21,4.34,4.41,4.14,4.15,166000,4.15
NASDAQ,DEAR,2000-02-16,6.81,6.81,6.81,6.81,700,4.18
NASDAQ,DELL,1994-09-27,37.13,37.88,36.63,37.88,64691200,0.59
NASDAQ,DVAX,2006-02-24,6.02,6.03,5.89,5.95,54000,5.95
NASDAQ,DTSI,2003-10-28,26.65,27.01,26.65,26.90,15700,26.90
NASDAQ,DROOY,2009-11-10,5.50,5.53,5.30,5.45,199400,5.45
NASDAQ,DIGA,1997-02-27,4.50,4.50,4.00,4.25,700,340.00
NASDAQ,DITC,2005-12-19,8.54,8.68,8.51,8.56,230400,8.56
NASDAQ,DWSN,2004-05-12,14.18,14.18,13.44,13.58,10300,13.58
NASDAQ,DWA,2006-03-09,26.70,27.11,26.70,26.86,294600,26.86
NASDAQ,DISH,1995-07-28,14.50,15.25,14.50,15.00,993600,1.64
NASDAQ,DBTK,2009-06-12,8.52,8.65,8.35,8.64,72800,8.64
NASDAQ,DGICB,1996-07-05,17.37,17.37,17.37,17.37,000,3.83
NASDAQ,DLIA,2006-07-28,7.11,7.47,7.11,7.40,198300,7.40
NASDAQ,DRRX,2007-06-04,4.09,4.12,3.92,4.02,248200,4.02
NASDAQ,DRAM,1996-01-29,6.37,6.50,6.25,6.25,15300,1.79
NASDAQ,DECK,1997-01-03,6.88,7.00,6.88,7.00,3100,7.00
NASDAQ,DROOY,1998-01-15,1.72,1.75,1.69,1.72,64000,16.46
NASDAQ,DASTY,2004-02-20,46.61,46.84,46.12,46.35,41400,43.46
NASDAQ,DBRN,1992-03-26,12.12,12.38,12.12,12.25,124800,3.06
NASDAQ,DSCM,2005-05-24,3.30,3.41,3.29,3.34,192400,3.34
NASDAQ,DECK,2007-08-27,96.35,96.63,93.83,94.22,229600,94.22
NASDAQ,DSWL,2000-07-03,13.00,13.50,13.00,13.00,20000,3.29
NASDAQ,DISH,1998-07-22,25.88,25.88,24.38,24.69,1303200,2.70
NASDAQ,DTLK,2004-03-09,4.04,4.04,3.88,3.88,9400,3.88
NASDAQ,DPTR,1998-11-10,1.81,1.94,1.81,1.88,10600,1.88
NASDAQ,DIOD,2002-06-10,7.81,9.15,7.71,9.15,189400,2.71
NASDAQ,DECK,2000-01-26,2.87,3.06,2.81,2.81,2300,2.81
NASDAQ,DYNT,2005-01-28,1.65,1.65,1.59,1.60,4700,1.60
NASDAQ,DPTR,1996-09-03,6.62,6.88,6.44,6.81,141000,6.81
NASDAQ,DISK,1995-11-03,6.88,7.06,6.88,7.00,32500,7.00
NASDAQ,DHFT,1999-07-12,16.58,16.58,16.42,16.52,23700,5.39
NASDAQ,DBRN,2003-11-12,14.41,14.60,14.15,14.59,126200,7.30
NASDAQ,DINE,2002-04-16,9.85,10.60,9.71,10.15,50600,26.08
NASDAQ,DBLE,2000-01-07,3.38,3.47,3.38,3.47,2700,3.47
NASDAQ,DWSN,2004-05-05,14.80,15.00,14.60,14.95,57900,14.95
NASDAQ,DGICB,1996-09-05,17.75,18.00,17.75,18.00,7600,4.00
NASDAQ,DGIT,2002-08-05,0.96,1.00,0.87,0.88,5100,8.80
NASDAQ,DGICA,2004-09-23,18.91,19.34,18.91,19.34,1600,9.59
NASDAQ,DISH,1998-12-29,47.00,47.75,45.88,45.88,776000,5.01
NASDAQ,DLPX,2001-01-04,3.42,3.42,3.09,3.19,1600,3.19
NASDAQ,DHIL,2007-11-20,73.35,73.35,71.50,72.97,6300,62.87
NASDAQ,DCAI,2004-05-28,4.13,4.13,4.03,4.10,1500,4.10
NASDAQ,DAKT,1995-10-25,5.37,5.37,5.37,5.37,3200,0.65
NASDAQ,DWSN,1998-08-18,14.25,14.50,14.25,14.44,10300,14.44
NASDAQ,DIOD,2007-11-12,29.14,30.06,29.00,29.25,514000,29.25
NASDAQ,DLPX,1998-01-08,4.00,4.00,3.94,3.94,2200,3.94
NASDAQ,DWCH,2007-12-11,7.11,7.15,6.76,6.82,56800,6.82
NASDAQ,DXYN,2000-03-29,4.81,4.88,4.12,4.19,466900,4.19
NASDAQ,DXPE,2009-12-17,12.00,12.20,12.00,12.02,28500,12.02
NASDAQ,DRIV,2003-08-18,21.78,23.00,21.57,22.75,509900,22.75
NASDAQ,DRAM,2001-04-24,9.20,9.41,8.08,9.00,27300,7.71
NASDAQ,DPTR,1994-06-17,5.00,5.25,5.00,5.25,2000,5.25
NASDAQ,DHIL,2005-01-31,17.50,17.62,17.50,17.50,3500,15.08
NASDAQ,DATA,2007-02-01,5.99,5.99,5.80,5.81,20400,5.81
NASDAQ,DSTI,2008-12-11,1.00,1.02,0.92,0.93,151700,0.93
NASDAQ,DITC,2009-10-02,1.90,2.13,1.63,1.96,132700,1.96
NASDAQ,DARA,2002-10-17,0.55,0.55,0.55,0.55,000,22.00
NASDAQ,DELL,2001-10-29,25.18,25.40,24.01,24.09,22792100,24.09
NASDAQ,DHFT,1992-08-12,9.40,9.78,9.40,9.78,19200,1.39
NASDAQ,DENN,2007-12-11,4.17,4.25,3.95,3.97,639800,3.97
NASDAQ,DCAI,2005-05-26,19.00,19.80,18.82,19.04,197000,19.04
NASDAQ,DCOM,2002-06-04,23.44,23.55,22.40,22.62,237400,11.31
NASDAQ,DLPX,2008-06-10,0.18,0.18,0.18,0.18,000,0.18
NASDAQ,DTLK,2002-04-01,5.70,5.80,5.60,5.80,2500,5.80
NASDAQ,DTPI,2004-06-17,9.20,9.44,9.12,9.35,229700,7.64
NASDAQ,DXCM,2007-12-06,8.44,9.13,8.41,9.13,74700,9.13
NASDAQ,DECK,2000-03-02,3.25,3.38,3.03,3.38,10100,3.38
NASDAQ,DCOM,2009-01-07,13.10,13.18,12.88,13.02,194500,12.20
NASDAQ,DXYN,2001-01-24,2.62,2.88,2.62,2.81,119600,2.81
NASDAQ,DNEX,2005-09-20,50.43,51.99,50.01,51.49,111000,51.49
NASDAQ,DLPX,1996-02-27,9.00,9.00,9.00,9.00,4800,9.00
NASDAQ,DUSA,1999-04-07,8.31,8.38,7.75,8.12,45700,8.12
NASDAQ,DANKY,1997-02-18,44.44,44.44,43.21,43.45,204200,42.91
NASDAQ,DYAX,2008-02-14,4.19,4.19,4.00,4.10,191700,4.10
NASDAQ,DSPG,2001-09-21,18.50,19.10,18.41,18.95,364600,16.79
NASDAQ,DFZ,1994-03-24,17.87,17.87,17.25,17.25,41800,7.41
NASDAQ,DITC,1999-09-01,63.12,75.75,62.13,66.00,2175200,33.00
NASDAQ,DBRN,1996-06-14,11.75,11.88,11.75,11.88,204000,2.97
NASDAQ,DJSP,2009-04-20,7.10,7.10,7.10,7.10,000,7.10
NASDAQ,DIGA,2006-09-12,1.64,1.67,1.60,1.64,34700,13.12
NASDAQ,DRCO,1997-05-15,8.12,8.88,8.12,8.88,3600,7.40
NASDAQ,DXYN,2002-10-07,3.15,3.34,3.14,3.33,600,3.33
NASDAQ,DBRN,1998-12-30,14.88,15.00,14.75,14.78,166400,3.70
NASDAQ,DLLR,2009-12-14,23.09,23.20,22.32,22.99,86300,22.99
NASDAQ,DYII,2005-06-13,5.30,5.30,5.30,5.30,4400,5.30
NASDAQ,DECK,2008-01-04,146.88,147.27,138.37,141.99,680400,141.99
NASDAQ,DDDC,2008-10-10,0.06,0.08,0.06,0.06,6600,0.06
NASDAQ,DINE,1993-06-02,13.65,13.77,13.03,13.77,200,153.21
NASDAQ,DISK,1993-01-20,7.50,7.50,7.25,7.25,23600,7.25
NASDAQ,DSWL,2006-12-11,10.99,11.05,10.85,11.05,7900,8.75
